"lab","freq","mod","electrode","x","y","amplitude","amplitudeSNR"
"Leipzig","6Hz","sine","F6",62.8929681582845,54.6720231218949,5.06304,3.98983862392845
"Leipzig","6Hz","sine","F8",82.6993351989959,60.0845840598412,4.85770666666667,4.09241249131825
"Leipzig","6Hz","sine","FT8",97.2188992087232,31.5883351989959,4.67340666666667,4.02435822315852
"Leipzig","6Hz","sine","FC6",74.6864341197762,28.669435963624,4.18837333333333,3.84882395216372
"Leipzig","6Hz","sine","FC4",49.0530364688705,26.081962142133,4.43610666666667,4.03053701962474
"Leipzig","6Hz","sine","FC2",25.1418887118689,25.1418887118689,4.67146,4.24547106427818
"Leipzig","6Hz","sine","FCz",0,25.556,5.59916666666667,4.2592891803335
"Leipzig","6Hz","sine","Cz",0,0,4.86994,4.31637913639632
"Leipzig","6Hz","sine","C2",25.556,1.56485367995049e-15,4.11138,4.27240232674451
"Leipzig","6Hz","sine","C4",51.112,3.12970735990098e-15,4.07964,4.01941200760899
"Leipzig","6Hz","sine","C6",76.666,4.69443857517155e-15,4.32306,4.04584740098774
"Leipzig","6Hz","sine","T8",102.222,6.25929225512204e-15,14.0709466666667,10.497718069776
"Leipzig","6Hz","sine","TP8",97.2188992087232,-31.5883351989959,4.75836,4.24068166091358
"Leipzig","6Hz","sine","CP6",74.6864341197762,-28.669435963624,4.39215333333333,4.17712262685502
"Leipzig","6Hz","sine","CP4",49.0530364688705,-26.081962142133,4.33194,4.22256577768521
"Leipzig","6Hz","sine","CP2",25.1418887118689,-25.1418887118689,3.76981333333333,4.25973862026521
"Leipzig","6Hz","sine","P2",20.8116439038144,-51.5106262243124,5.77773333333333,5.75269260360581
"Leipzig","6Hz","sine","P4",41.9542731897285,-51.8092126664904,6.57046,6.08826885248961
"Leipzig","6Hz","sine","P6",62.8929681582845,-54.6720231218949,6.96544666666667,5.6896014597696
"Leipzig","6Hz","sine","P8",82.6993351989959,-60.0845840598412,8.03954,5.10656057627523
"Leipzig","6Hz","sine","P10",103.374573507242,-75.1060239674276,7.70652,4.86997752108181
"Leipzig","6Hz","sine","PO8",60.0845840598412,-82.6993351989959,11.3263933333333,5.8289037206543
"Leipzig","6Hz","sine","PO4",34.7485187168438,-74.5184388657274,8.33347333333333,5.95349383167525
"Leipzig","6Hz","sine","O2",31.5883351989959,-97.2188992087232,12.04118,7.78515054090679
"Leipzig","8.57Hz","square","Fp1",-31.5883351989959,97.2188992087232,3.66273333333333,5.24754735876549
"Leipzig","8.57Hz","square","AF7",-60.0845840598412,82.6993351989959,3.5775,5.13270612536927
"Leipzig","8.57Hz","square","AF3",-34.7485187168438,74.5184388657274,3.86108666666667,5.07858924831343
"Leipzig","8.57Hz","square","F1",-20.8116439038144,51.5106262243125,4.00735333333333,5.30801008491338
"Leipzig","8.57Hz","square","F3",-41.9542731897285,51.8092126664904,4.30134666666667,5.17720181374338
"Leipzig","8.57Hz","square","F5",-62.8929681582845,54.6720231218949,4.33209333333333,5.13193618015158
"Leipzig","8.57Hz","square","F7",-82.6993351989959,60.0845840598412,4.49586,5.33559105307217
"Leipzig","8.57Hz","square","FT7",-97.2188992087232,31.5883351989959,4.96741333333333,5.18421500509589
"Leipzig","8.57Hz","square","FC5",-74.6864341197762,28.669435963624,4.03,5.04364765245843
"Leipzig","8.57Hz","square","FC3",-49.0530364688705,26.081962142133,3.96703333333333,5.32447627638706
"Leipzig","8.57Hz","square","FC1",-25.1418887118689,25.1418887118689,4.27797333333333,5.40635137168268
"Leipzig","8.57Hz","square","C1",-25.556,1.56485367995049e-15,3.24184,5.20337007598333
"Leipzig","8.57Hz","square","C3",-51.112,3.12970735990098e-15,4.22015333333333,5.10158071558728
"Leipzig","8.57Hz","square","C5",-76.666,4.69443857517155e-15,4.29014666666667,5.08560970895229
"Leipzig","8.57Hz","square","T7",-102.222,6.25929225512204e-15,16.1229666666667,12.4360612834177
"Leipzig","8.57Hz","square","TP7",-97.2188992087232,-31.5883351989959,5.51589333333333,5.54341249657258
"Leipzig","8.57Hz","square","CP5",-74.6864341197762,-28.669435963624,4.91861333333333,5.30611173202105
"Leipzig","8.57Hz","square","CP3",-49.0530364688705,-26.081962142133,5.08574,5.60176641507109
"Leipzig","8.57Hz","square","CP1",-25.1418887118689,-25.1418887118689,4.06483333333333,5.91167746559719
"Leipzig","8.57Hz","square","P1",-20.8116439038144,-51.5106262243124,6.96812,7.49222893564605
"Leipzig","8.57Hz","square","P3",-41.9542731897285,-51.8092126664904,6.54259333333333,7.19620107871578
"Leipzig","8.57Hz","square","P5",-62.8929681582845,-54.6720231218949,7.33248,7.39416548906252
"Leipzig","8.57Hz","square","P7",-82.6993351989959,-60.0845840598412,9.03741333333333,7.40053745060247
"Leipzig","8.57Hz","square","P9",-103.374573507242,-75.1060239674276,8.90894666666667,7.50043606586452
"Leipzig","8.57Hz","square","PO7",-60.0845840598412,-82.6993351989959,12.2769466666667,7.95028553062423
"Leipzig","8.57Hz","square","PO3",-34.7485187168438,-74.5184388657274,7.72080666666667,6.94110254266369
"Leipzig","8.57Hz","square","O1",-31.5883351989959,-97.2188992087232,13.9025733333333,9.67375807937059
"Leipzig","8.57Hz","square","Iz",1.5648291870145e-14,-127.778,22.8520333333333,18.1291132663873
"Leipzig","8.57Hz","square","Oz",1.25185845102441e-14,-102.222,20.1056733333333,14.5936609686439
"Leipzig","8.57Hz","square","POz",9.3888771503431e-15,-76.666,9.87115333333333,7.42910265928168
"Leipzig","8.57Hz","square","Pz",6.25941471980195e-15,-51.112,8.39944666666667,7.94775974909936
"Leipzig","8.57Hz","square","CPz",3.12970735990098e-15,-25.556,5.07164666666667,6.20673923072031
"Leipzig","8.57Hz","square","Fpz",0,102.222,3.72378,5.15069133081176
"Leipzig","8.57Hz","square","Fp2",31.5883351989959,97.2188992087232,3.55442666666667,5.18218608262638
"Leipzig","8.57Hz","square","AF8",60.0845840598412,82.6993351989959,3.69328,5.22802945693031
"Leipzig","8.57Hz","square","AF4",34.7485187168438,74.5184388657274,3.89248666666667,5.12054915635999
"Leipzig","8.57Hz","square","Afz",0,76.666,3.69067333333333,4.98203054555678
"Leipzig","8.57Hz","square","Fz",0,51.112,3.76168666666667,5.12193498411315
"Leipzig","8.57Hz","square","F2",20.8116439038144,51.5106262243125,4.01248,5.2105500794924
"Leipzig","8.57Hz","square","F4",41.9542731897285,51.8092126664904,4.76216666666667,5.20560099154323
"Leipzig","8.57Hz","square","F6",62.8929681582845,54.6720231218949,4.53008,5.01089021706666
"Leipzig","8.57Hz","square","F8",82.6993351989959,60.0845840598412,4.55510666666667,5.29954773952195
"Leipzig","8.57Hz","square","FT8",97.2188992087232,31.5883351989959,4.62732,5.29782608480032
"Leipzig","8.57Hz","square","FC6",74.6864341197762,28.669435963624,4.08292,5.27444187267638
"Leipzig","8.57Hz","square","FC4",49.0530364688705,26.081962142133,4.13943333333333,5.16401126225312
"Leipzig","8.57Hz","square","FC2",25.1418887118689,25.1418887118689,4.13106666666667,5.45326986676868
"Leipzig","8.57Hz","square","FCz",0,25.556,4.77105333333333,5.37122230379534
"Leipzig","8.57Hz","square","Cz",0,0,4.17682,5.26681627996805
"Leipzig","8.57Hz","square","C2",25.556,1.56485367995049e-15,3.56414666666667,5.42118634917205
"Leipzig","8.57Hz","square","C4",51.112,3.12970735990098e-15,4.19808,4.99679025453014
"Leipzig","8.57Hz","square","C6",76.666,4.69443857517155e-15,4.62018,5.33432110178654
"Leipzig","8.57Hz","square","T8",102.222,6.25929225512204e-15,16.1948333333333,13.8166741431601
"Leipzig","8.57Hz","square","TP8",97.2188992087232,-31.5883351989959,5.15196666666667,5.90832392309967
"Leipzig","8.57Hz","square","CP6",74.6864341197762,-28.669435963624,4.99462666666667,5.96166733632995
"Leipzig","8.57Hz","square","CP4",49.0530364688705,-26.081962142133,5.19556,5.68753978025818
"Leipzig","8.57Hz","square","CP2",25.1418887118689,-25.1418887118689,4.34012,6.08414335344364
"Leipzig","8.57Hz","square","P2",20.8116439038144,-51.5106262243124,7.60412,8.05045203292266
"Leipzig","8.57Hz","square","P4",41.9542731897285,-51.8092126664904,7.45388,8.10333526094792
"Leipzig","8.57Hz","square","P6",62.8929681582845,-54.6720231218949,9.27796666666667,9.02715205848851
"Leipzig","8.57Hz","square","P8",82.6993351989959,-60.0845840598412,12.2726066666667,9.09524650417951
"Leipzig","8.57Hz","square","P10",103.374573507242,-75.1060239674276,11.5283266666667,8.50908365306494
"Leipzig","8.57Hz","square","PO8",60.0845840598412,-82.6993351989959,17.0532533333333,9.40623324227979
"Leipzig","8.57Hz","square","PO4",34.7485187168438,-74.5184388657274,9.69781333333333,7.39325518104227
"Leipzig","8.57Hz","square","O2",31.5883351989959,-97.2188992087232,15.9466266666667,10.8283006249688
"Leipzig","8.57Hz","sine","Fp1",-31.5883351989959,97.2188992087232,3.49286666666667,4.91659918512281
"Leipzig","8.57Hz","sine","AF7",-60.0845840598412,82.6993351989959,3.46241333333333,4.91355339921483
"Leipzig","8.57Hz","sine","AF3",-34.7485187168438,74.5184388657274,3.79494,5.0195680628013
"Leipzig","8.57Hz","sine","F1",-20.8116439038144,51.5106262243125,3.98789333333333,5.32281640902726
"Leipzig","8.57Hz","sine","F3",-41.9542731897285,51.8092126664904,4.30285333333333,5.2277461126644
"Leipzig","8.57Hz","sine","F5",-62.8929681582845,54.6720231218949,4.29902,5.12073796997902
"Leipzig","8.57Hz","sine","F7",-82.6993351989959,60.0845840598412,4.40166,5.12306103133785
"Leipzig","8.57Hz","sine","FT7",-97.2188992087232,31.5883351989959,4.74336,4.99257206696216
"Leipzig","8.57Hz","sine","FC5",-74.6864341197762,28.669435963624,4.13418,5.01754505469559
"Leipzig","8.57Hz","sine","FC3",-49.0530364688705,26.081962142133,4.01208666666667,5.36568787969979
"Leipzig","8.57Hz","sine","FC1",-25.1418887118689,25.1418887118689,4.29954,5.42551810943386
"Leipzig","8.57Hz","sine","C1",-25.556,1.56485367995049e-15,3.27453333333333,5.22210226237726
"Leipzig","8.57Hz","sine","C3",-51.112,3.12970735990098e-15,4.10513333333333,4.92445007653406
"Leipzig","8.57Hz","sine","C5",-76.666,4.69443857517155e-15,4.27246,5.04172946775994
"Leipzig","8.57Hz","sine","T7",-102.222,6.25929225512204e-15,12.436,9.9402426470753
"Leipzig","8.57Hz","sine","TP7",-97.2188992087232,-31.5883351989959,5.40344666666667,5.50718344862697
"Leipzig","8.57Hz","sine","CP5",-74.6864341197762,-28.669435963624,4.72068,5.08567419804227
"Leipzig","8.57Hz","sine","CP3",-49.0530364688705,-26.081962142133,4.81237333333333,5.03953142295399
"Leipzig","8.57Hz","sine","CP1",-25.1418887118689,-25.1418887118689,4.01208666666667,5.51147039573141
"Leipzig","8.57Hz","sine","P1",-20.8116439038144,-51.5106262243124,5.96233333333333,6.42384613868414
"Leipzig","8.57Hz","sine","P3",-41.9542731897285,-51.8092126664904,5.61801333333333,5.90403343780614
"Leipzig","8.57Hz","sine","P5",-62.8929681582845,-54.6720231218949,6.46139333333333,5.94533686363721
"Leipzig","8.57Hz","sine","P7",-82.6993351989959,-60.0845840598412,7.99592,6.13748178512667
"Leipzig","8.57Hz","sine","P9",-103.374573507242,-75.1060239674276,7.4771,6.11371348552434
"Leipzig","8.57Hz","sine","PO7",-60.0845840598412,-82.6993351989959,10.5120466666667,6.59093989486407
"Leipzig","8.57Hz","sine","PO3",-34.7485187168438,-74.5184388657274,6.80526666666667,5.84337957846499
"Leipzig","8.57Hz","sine","O1",-31.5883351989959,-97.2188992087232,11.1749866666667,7.91465923232565
"Leipzig","8.57Hz","sine","Iz",1.5648291870145e-14,-127.778,16.3771333333333,11.9354470637241
"Leipzig","8.57Hz","sine","Oz",1.25185845102441e-14,-102.222,14.59634,9.90077497197938
"Leipzig","8.57Hz","sine","POz",9.3888771503431e-15,-76.666,8.16638666666667,6.16854490691889
"Leipzig","8.57Hz","sine","Pz",6.25941471980195e-15,-51.112,7.03494,6.80053950020905
"Leipzig","8.57Hz","sine","CPz",3.12970735990098e-15,-25.556,4.78435333333333,5.70078384092196
"Leipzig","8.57Hz","sine","Fpz",0,102.222,3.72093333333333,5.0484498180857
"Leipzig","8.57Hz","sine","Fp2",31.5883351989959,97.2188992087232,3.58844666666667,5.2390925724514
"Leipzig","8.57Hz","sine","AF8",60.0845840598412,82.6993351989959,3.73568666666667,5.21828209166133
"Leipzig","8.57Hz","sine","AF4",34.7485187168438,74.5184388657274,3.90106,5.11775921082895
"Leipzig","8.57Hz","sine","Afz",0,76.666,3.76000666666667,5.11887962266147
"Leipzig","8.57Hz","sine","Fz",0,51.112,3.88801333333333,5.29803633358979
"Leipzig","8.57Hz","sine","F2",20.8116439038144,51.5106262243125,4.00852,5.24066323237074
"Leipzig","8.57Hz","sine","F4",41.9542731897285,51.8092126664904,4.66625333333333,5.2333930713047
"Leipzig","8.57Hz","sine","F6",62.8929681582845,54.6720231218949,4.59532666666667,5.23231548809679
"Leipzig","8.57Hz","sine","F8",82.6993351989959,60.0845840598412,4.54771333333333,5.38572262874085
"Leipzig","8.57Hz","sine","FT8",97.2188992087232,31.5883351989959,4.57664,5.15630797944155
"Leipzig","8.57Hz","sine","FC6",74.6864341197762,28.669435963624,4.11110666666667,5.12390887072408
"Leipzig","8.57Hz","sine","FC4",49.0530364688705,26.081962142133,4.14464666666667,5.23486599363501
"Leipzig","8.57Hz","sine","FC2",25.1418887118689,25.1418887118689,4.08703333333333,5.26309662347311
"Leipzig","8.57Hz","sine","FCz",0,25.556,4.84336666666667,5.41947434411049
"Leipzig","8.57Hz","sine","Cz",0,0,4.27975333333333,5.35448992104357
"Leipzig","8.57Hz","sine","C2",25.556,1.56485367995049e-15,3.52572,5.13306250800699
"Leipzig","8.57Hz","sine","C4",51.112,3.12970735990098e-15,4.19666666666667,5.09728882640432
"Leipzig","8.57Hz","sine","C6",76.666,4.69443857517155e-15,4.46530666666667,5.0567552291263
"Leipzig","8.57Hz","sine","T8",102.222,6.25929225512204e-15,12.4720866666667,10.8755790257165
"Leipzig","8.57Hz","sine","TP8",97.2188992087232,-31.5883351989959,4.75204666666667,5.42265515388361
"Leipzig","8.57Hz","sine","CP6",74.6864341197762,-28.669435963624,4.70449333333333,5.34753370374019
"Leipzig","8.57Hz","sine","CP4",49.0530364688705,-26.081962142133,4.7444,5.20235452481286
"Leipzig","8.57Hz","sine","CP2",25.1418887118689,-25.1418887118689,4.0207,5.63213209828414
"Leipzig","8.57Hz","sine","P2",20.8116439038144,-51.5106262243124,6.25208666666667,6.96682724954083
"Leipzig","8.57Hz","sine","P4",41.9542731897285,-51.8092126664904,6.05404,6.56906471874276
"Leipzig","8.57Hz","sine","P6",62.8929681582845,-54.6720231218949,7.20426,6.43559375610693
"Leipzig","8.57Hz","sine","P8",82.6993351989959,-60.0845840598412,9.56082666666667,6.75776621259098
"Leipzig","8.57Hz","sine","P10",103.374573507242,-75.1060239674276,9.25665333333333,6.63536054184623
"Leipzig","8.57Hz","sine","PO8",60.0845840598412,-82.6993351989959,13.2594666666667,7.38906359883735
"Leipzig","8.57Hz","sine","PO4",34.7485187168438,-74.5184388657274,7.73626666666667,5.83929264668648
"Leipzig","8.57Hz","sine","O2",31.5883351989959,-97.2188992087232,12.3537666666667,8.47417734957863
"Leipzig","15Hz","square","Fp1",-31.5883351989959,97.2188992087232,2.96198666666667,6.93627397990877
"Leipzig","15Hz","square","AF7",-60.0845840598412,82.6993351989959,3.10497333333333,6.81228489572344
"Leipzig","15Hz","square","AF3",-34.7485187168438,74.5184388657274,3.15903333333333,6.97792013346981
"Leipzig","15Hz","square","F1",-20.8116439038144,51.5106262243125,2.67998,6.99727072381223
"Leipzig","15Hz","square","F3",-41.9542731897285,51.8092126664904,3.67212,6.8101329070114
"Leipzig","15Hz","square","F5",-62.8929681582845,54.6720231218949,3.91934,6.57650192445398
"Leipzig","15Hz","square","F7",-82.6993351989959,60.0845840598412,3.43929333333333,6.83738043227647
"Leipzig","15Hz","square","FT7",-97.2188992087232,31.5883351989959,3.75940666666667,6.86983979641855
"Leipzig","15Hz","square","FC5",-74.6864341197762,28.669435963624,3.71822,6.85775357488068
"Leipzig","15Hz","square","FC3",-49.0530364688705,26.081962142133,2.99305333333333,7.0707779072572
"Leipzig","15Hz","square","FC1",-25.1418887118689,25.1418887118689,2.41565333333333,6.81963187310143
"Leipzig","15Hz","square","C1",-25.556,1.56485367995049e-15,2.03154666666667,6.97545413642332
"Leipzig","15Hz","square","C3",-51.112,3.12970735990098e-15,2.85748666666667,6.48430024938074
"Leipzig","15Hz","square","C5",-76.666,4.69443857517155e-15,3.38942666666667,6.83664432971951
"Leipzig","15Hz","square","T7",-102.222,6.25929225512204e-15,9.57310666666667,14.0735207692222
"Leipzig","15Hz","square","TP7",-97.2188992087232,-31.5883351989959,4.28604666666667,7.85243656149417
"Leipzig","15Hz","square","CP5",-74.6864341197762,-28.669435963624,3.4229,7.37067506186789
"Leipzig","15Hz","square","CP3",-49.0530364688705,-26.081962142133,3.18106,7.03817006463429
"Leipzig","15Hz","square","CP1",-25.1418887118689,-25.1418887118689,2.18404666666667,7.07719702986671
"Leipzig","15Hz","square","P1",-20.8116439038144,-51.5106262243124,3.35171333333333,8.39591420634867
"Leipzig","15Hz","square","P3",-41.9542731897285,-51.8092126664904,4.12298666666667,9.39389100961844
"Leipzig","15Hz","square","P5",-62.8929681582845,-54.6720231218949,5.43712,11.2064142739468
"Leipzig","15Hz","square","P7",-82.6993351989959,-60.0845840598412,6.80332,11.5071975300534
"Leipzig","15Hz","square","P9",-103.374573507242,-75.1060239674276,6.73456,11.4622944419424
"Leipzig","15Hz","square","PO7",-60.0845840598412,-82.6993351989959,9.02484666666667,12.1229340454341
"Leipzig","15Hz","square","PO3",-34.7485187168438,-74.5184388657274,5.75814,10.5379649808815
"Leipzig","15Hz","square","O1",-31.5883351989959,-97.2188992087232,7.88924,11.4448011227448
"Leipzig","15Hz","square","Iz",1.5648291870145e-14,-127.778,15.0124733333333,20.6343410116726
"Leipzig","15Hz","square","Oz",1.25185845102441e-14,-102.222,12.9957333333333,17.7105041459308
"Leipzig","15Hz","square","POz",9.3888771503431e-15,-76.666,6.49876,10.3652459273139
"Leipzig","15Hz","square","Pz",6.25941471980195e-15,-51.112,3.54883333333333,8.26644934601251
"Leipzig","15Hz","square","CPz",3.12970735990098e-15,-25.556,2.43988666666667,7.06513780974552
"Leipzig","15Hz","square","Fpz",0,102.222,2.88188,7.0991593085706
"Leipzig","15Hz","square","Fp2",31.5883351989959,97.2188992087232,3.02655333333333,6.93156721940384
"Leipzig","15Hz","square","AF8",60.0845840598412,82.6993351989959,3.20253333333333,6.94816781657521
"Leipzig","15Hz","square","AF4",34.7485187168438,74.5184388657274,3.19112,6.69528064284644
"Leipzig","15Hz","square","Afz",0,76.666,2.76132,7.0664316232107
"Leipzig","15Hz","square","Fz",0,51.112,2.2416,6.94579432603456
"Leipzig","15Hz","square","F2",20.8116439038144,51.5106262243125,2.74592,7.0713920214628
"Leipzig","15Hz","square","F4",41.9542731897285,51.8092126664904,3.84895333333333,6.95241750878837
"Leipzig","15Hz","square","F6",62.8929681582845,54.6720231218949,4.08188666666667,6.80255962842277
"Leipzig","15Hz","square","F8",82.6993351989959,60.0845840598412,3.44456666666667,6.91191998652272
"Leipzig","15Hz","square","FT8",97.2188992087232,31.5883351989959,3.49185333333333,7.00753288328885
"Leipzig","15Hz","square","FC6",74.6864341197762,28.669435963624,3.6312,6.86744207000506
"Leipzig","15Hz","square","FC4",49.0530364688705,26.081962142133,3.27304,7.1962094252589
"Leipzig","15Hz","square","FC2",25.1418887118689,25.1418887118689,2.40329333333333,6.82095953598127
"Leipzig","15Hz","square","FCz",0,25.556,2.45884,6.54147501091068
"Leipzig","15Hz","square","Cz",0,0,2.37118,6.84682269550395
"Leipzig","15Hz","square","C2",25.556,1.56485367995049e-15,2.23654666666667,7.1564087670234
"Leipzig","15Hz","square","C4",51.112,3.12970735990098e-15,2.86584666666667,6.69866485186843
"Leipzig","15Hz","square","C6",76.666,4.69443857517155e-15,3.67328666666667,7.37839075941225
"Leipzig","15Hz","square","T8",102.222,6.25929225512204e-15,9.07522,13.8008734976892
"Leipzig","15Hz","square","TP8",97.2188992087232,-31.5883351989959,3.84979333333333,7.85579199649215
"Leipzig","15Hz","square","CP6",74.6864341197762,-28.669435963624,3.38004666666667,7.50274796959379
"Leipzig","15Hz","square","CP4",49.0530364688705,-26.081962142133,3.12306666666667,6.86516706769168
"Leipzig","15Hz","square","CP2",25.1418887118689,-25.1418887118689,2.35504666666667,6.99882764932078
"Leipzig","15Hz","square","P2",20.8116439038144,-51.5106262243124,3.41977333333333,8.26191773195392
"Leipzig","15Hz","square","P4",41.9542731897285,-51.8092126664904,4.32797333333333,9.51546992745758
"Leipzig","15Hz","square","P6",62.8929681582845,-54.6720231218949,6.76191333333333,12.8291655705581
"Leipzig","15Hz","square","P8",82.6993351989959,-60.0845840598412,9.11432666666667,13.4884889700894
"Leipzig","15Hz","square","P10",103.374573507242,-75.1060239674276,8.48384,12.3833710677814
"Leipzig","15Hz","square","PO8",60.0845840598412,-82.6993351989959,12.0135466666667,14.2366560005709
"Leipzig","15Hz","square","PO4",34.7485187168438,-74.5184388657274,7.04505333333333,11.2187115588128
"Leipzig","15Hz","square","O2",31.5883351989959,-97.2188992087232,9.64481333333333,13.1002999426421
"Leipzig","15Hz","sine","Fp1",-31.5883351989959,97.2188992087232,2.92076,6.9660857262021
"Leipzig","15Hz","sine","AF7",-60.0845840598412,82.6993351989959,3.07551333333333,6.90134191151602
"Leipzig","15Hz","sine","AF3",-34.7485187168438,74.5184388657274,3.17053333333333,7.06768797824211
"Leipzig","15Hz","sine","F1",-20.8116439038144,51.5106262243125,2.68375333333333,7.06299820207327
"Leipzig","15Hz","sine","F3",-41.9542731897285,51.8092126664904,3.63192666666667,6.98315200620385
"Leipzig","15Hz","sine","F5",-62.8929681582845,54.6720231218949,3.96366,6.93767740788204
"Leipzig","15Hz","sine","F7",-82.6993351989959,60.0845840598412,3.35238666666667,6.70753851581261
"Leipzig","15Hz","sine","FT7",-97.2188992087232,31.5883351989959,3.60330666666667,6.66784318975926
"Leipzig","15Hz","sine","FC5",-74.6864341197762,28.669435963624,3.7165,7.00327926657275
"Leipzig","15Hz","sine","FC3",-49.0530364688705,26.081962142133,3.01978,7.12358023524066
"Leipzig","15Hz","sine","FC1",-25.1418887118689,25.1418887118689,2.37769333333333,6.68077117391176
"Leipzig","15Hz","sine","C1",-25.556,1.56485367995049e-15,1.97686,6.65569804149598
"Leipzig","15Hz","sine","C3",-51.112,3.12970735990098e-15,2.89679333333333,6.56801841367023
"Leipzig","15Hz","sine","C5",-76.666,4.69443857517155e-15,3.39644666666667,6.96403692144009
"Leipzig","15Hz","sine","T7",-102.222,6.25929225512204e-15,9.31647333333333,13.0841462969876
"Leipzig","15Hz","sine","TP7",-97.2188992087232,-31.5883351989959,4.19392666666667,7.73006547538319
"Leipzig","15Hz","sine","CP5",-74.6864341197762,-28.669435963624,3.3074,7.03185467880483
"Leipzig","15Hz","sine","CP3",-49.0530364688705,-26.081962142133,3.13579333333333,6.74891207561814
"Leipzig","15Hz","sine","CP1",-25.1418887118689,-25.1418887118689,2.18594,7.00313295956912
"Leipzig","15Hz","sine","P1",-20.8116439038144,-51.5106262243124,3.19413333333333,7.66992552476838
"Leipzig","15Hz","sine","P3",-41.9542731897285,-51.8092126664904,4.03506666666667,9.08990786638511
"Leipzig","15Hz","sine","P5",-62.8929681582845,-54.6720231218949,5.2682,10.5226205608344
"Leipzig","15Hz","sine","P7",-82.6993351989959,-60.0845840598412,6.46648,10.6533632028086
"Leipzig","15Hz","sine","P9",-103.374573507242,-75.1060239674276,6.44462,10.2933559886335
"Leipzig","15Hz","sine","PO7",-60.0845840598412,-82.6993351989959,8.54629333333333,11.3798793975956
"Leipzig","15Hz","sine","PO3",-34.7485187168438,-74.5184388657274,5.38592666666667,9.78214507915305
"Leipzig","15Hz","sine","O1",-31.5883351989959,-97.2188992087232,7.75635333333333,11.099719418947
"Leipzig","15Hz","sine","Iz",1.5648291870145e-14,-127.778,14.4847266666667,18.6413713013507
"Leipzig","15Hz","sine","Oz",1.25185845102441e-14,-102.222,12.50976,16.0699351859604
"Leipzig","15Hz","sine","POz",9.3888771503431e-15,-76.666,6.08894,9.59040161105215
"Leipzig","15Hz","sine","Pz",6.25941471980195e-15,-51.112,3.37848,7.59612226520623
"Leipzig","15Hz","sine","CPz",3.12970735990098e-15,-25.556,2.48611333333333,7.07033453388462
"Leipzig","15Hz","sine","Fpz",0,102.222,2.88860666666667,7.23796079240571
"Leipzig","15Hz","sine","Fp2",31.5883351989959,97.2188992087232,2.91785333333333,6.87040826565284
"Leipzig","15Hz","sine","AF8",60.0845840598412,82.6993351989959,3.08811333333333,6.72817717282729
"Leipzig","15Hz","sine","AF4",34.7485187168438,74.5184388657274,3.21190666666667,6.89649603893972
"Leipzig","15Hz","sine","Afz",0,76.666,2.76546666666667,7.23553945403331
"Leipzig","15Hz","sine","Fz",0,51.112,2.32045333333333,7.20079094629162
"Leipzig","15Hz","sine","F2",20.8116439038144,51.5106262243125,2.68232,7.20386715460248
"Leipzig","15Hz","sine","F4",41.9542731897285,51.8092126664904,3.95653333333333,7.35181079451831
"Leipzig","15Hz","sine","F6",62.8929681582845,54.6720231218949,4.22572,7.16057903401145
"Leipzig","15Hz","sine","F8",82.6993351989959,60.0845840598412,3.51074666666667,7.17355023058323
"Leipzig","15Hz","sine","FT8",97.2188992087232,31.5883351989959,3.48523333333333,7.13459109827344
"Leipzig","15Hz","sine","FC6",74.6864341197762,28.669435963624,3.55349333333333,6.82835922976076
"Leipzig","15Hz","sine","FC4",49.0530364688705,26.081962142133,3.24158,7.06479744204105
"Leipzig","15Hz","sine","FC2",25.1418887118689,25.1418887118689,2.39753333333333,6.77861749297088
"Leipzig","15Hz","sine","FCz",0,25.556,2.43201333333333,6.6032613570628
"Leipzig","15Hz","sine","Cz",0,0,2.32449333333333,6.69988924924052
"Leipzig","15Hz","sine","C2",25.556,1.56485367995049e-15,2.20757333333333,6.87194935240097
"Leipzig","15Hz","sine","C4",51.112,3.12970735990098e-15,2.82989333333333,6.54768651084037
"Leipzig","15Hz","sine","C6",76.666,4.69443857517155e-15,3.43271333333333,6.84812261964422
"Leipzig","15Hz","sine","T8",102.222,6.25929225512204e-15,8.62658,12.8309120200653
"Leipzig","15Hz","sine","TP8",97.2188992087232,-31.5883351989959,3.90439333333333,8.14858243925115
"Leipzig","15Hz","sine","CP6",74.6864341197762,-28.669435963624,3.30662,7.35929759378385
"Leipzig","15Hz","sine","CP4",49.0530364688705,-26.081962142133,3.08166,6.79754979110936
"Leipzig","15Hz","sine","CP2",25.1418887118689,-25.1418887118689,2.38368666666667,6.98371119106179
"Leipzig","15Hz","sine","P2",20.8116439038144,-51.5106262243124,3.22087333333333,7.75929660467749
"Leipzig","15Hz","sine","P4",41.9542731897285,-51.8092126664904,4.09929333333333,8.8191150883735
"Leipzig","15Hz","sine","P6",62.8929681582845,-54.6720231218949,6.42408,11.8813098521799
"Leipzig","15Hz","sine","P8",82.6993351989959,-60.0845840598412,8.67504666666667,12.407728220562
"Leipzig","15Hz","sine","P10",103.374573507242,-75.1060239674276,8.08393333333333,11.2148833958957
"Leipzig","15Hz","sine","PO8",60.0845840598412,-82.6993351989959,11.2582533333333,12.2571633676023
"Leipzig","15Hz","sine","PO4",34.7485187168438,-74.5184388657274,6.72945333333333,10.5848666617962
"Leipzig","15Hz","sine","O2",31.5883351989959,-97.2188992087232,9.0572,11.8928781655781
