"site","freq","mod","electrode","x","y","amplitude"
"Leipzig","15Hz","box","FC5",-74.6864341197762,28.669435963624,0.468397427692308
"Leipzig","15Hz","box","FC3",-49.0530364688705,26.081962142133,0.603569912820513
"Leipzig","15Hz","box","FC1",-25.1418887118689,25.1418887118689,0.62773882051282
"Leipzig","15Hz","box","C1",-25.556,1.56485367995049e-15,0.504549471794872
"Leipzig","15Hz","box","C3",-51.112,3.12970735990098e-15,0.539874181025641
"Leipzig","15Hz","box","C5",-76.666,4.69443857517155e-15,1.02670307692308
"Leipzig","15Hz","box","T7",-102.222,6.25929225512204e-15,7.67740666666667
"Leipzig","15Hz","box","TP7",-97.2188992087232,-31.5883351989959,1.52855225641026
"Leipzig","15Hz","box","CP5",-74.6864341197762,-28.669435963624,1.05305661538462
"Leipzig","15Hz","box","CP3",-49.0530364688705,-26.081962142133,0.84214
"Leipzig","15Hz","box","CP1",-25.1418887118689,-25.1418887118689,0.751838615384615
"Leipzig","15Hz","box","P1",-20.8116439038144,-51.5106262243124,1.88154420512821
"Leipzig","15Hz","box","P3",-41.9542731897285,-51.8092126664904,2.91170384615385
"Leipzig","15Hz","box","P5",-62.8929681582845,-54.6720231218949,4.45943794871795
"Leipzig","15Hz","box","P7",-82.6993351989959,-60.0845840598412,5.65068923076923
"Leipzig","15Hz","box","P9",-103.374573507242,-75.1060239674276,5.44507538461538
"Leipzig","15Hz","box","PO7",-60.0845840598412,-82.6993351989959,7.57699456410256
"Leipzig","15Hz","box","PO3",-34.7485187168438,-74.5184388657274,4.09423769230769
"Leipzig","15Hz","box","O1",-31.5883351989959,-97.2188992087232,5.33504825641026
"Leipzig","15Hz","box","Iz",1.5648291870145e-14,-127.778,13.9884323076923
"Leipzig","15Hz","box","Oz",1.25185845102441e-14,-102.222,11.5507430769231
"Leipzig","15Hz","box","POz",9.3888771503431e-15,-76.666,4.54454564102564
"Leipzig","15Hz","box","Pz",6.25941471980195e-15,-51.112,1.94669764102564
"Leipzig","15Hz","box","CPz",3.12970735990098e-15,-25.556,0.881462769230769
"Leipzig","15Hz","box","Fpz",0,102.222,0.883874323076923
"Leipzig","15Hz","box","Fp2",31.5883351989959,97.2188992087232,0.762641692307692
"Leipzig","15Hz","box","AF8",60.0845840598412,82.6993351989959,0.75855282051282
"Leipzig","15Hz","box","AF4",34.7485187168438,74.5184388657274,0.571675158974359
"Leipzig","15Hz","box","Afz",0,76.666,0.439816512820513
"Leipzig","15Hz","box","Fz",0,51.112,0.580513430769231
"Leipzig","15Hz","box","F2",20.8116439038144,51.5106262243125,0.565819317948718
"Leipzig","15Hz","box","F4",41.9542731897285,51.8092126664904,0.673473928205128
"Leipzig","15Hz","box","F6",62.8929681582845,54.6720231218949,0.730102887179487
"Leipzig","15Hz","box","F8",82.6993351989959,60.0845840598412,0.800840574358974
"Leipzig","15Hz","box","FT8",97.2188992087232,31.5883351989959,1.16957779487179
"Leipzig","15Hz","box","FC6",74.6864341197762,28.669435963624,0.717030502564103
"Leipzig","15Hz","box","FC4",49.0530364688705,26.081962142133,0.545707733333333
"Leipzig","15Hz","box","FC2",25.1418887118689,25.1418887118689,0.578741133333333
"Leipzig","15Hz","box","FCz",0,25.556,0.666827025641026
"Leipzig","15Hz","box","Cz",0,0,0.573675543589744
"Leipzig","15Hz","box","C2",25.556,1.56485367995049e-15,0.55333637948718
"Leipzig","15Hz","box","C4",51.112,3.12970735990098e-15,0.600241287179487
"Leipzig","15Hz","box","C6",76.666,4.69443857517155e-15,1.38117246153846
"Leipzig","15Hz","box","T8",102.222,6.25929225512204e-15,6.84383035897436
"Leipzig","15Hz","box","TP8",97.2188992087232,-31.5883351989959,1.51488030769231
"Leipzig","15Hz","box","CP6",74.6864341197762,-28.669435963624,1.24072553846154
"Leipzig","15Hz","box","CP4",49.0530364688705,-26.081962142133,1.17817876923077
"Leipzig","15Hz","box","CP2",25.1418887118689,-25.1418887118689,0.910679923076923
"Leipzig","15Hz","box","P2",20.8116439038144,-51.5106262243124,1.96318302564103
"Leipzig","15Hz","box","P4",41.9542731897285,-51.8092126664904,3.01995030769231
"Leipzig","15Hz","box","P6",62.8929681582845,-54.6720231218949,5.89836256410256
"Leipzig","15Hz","box","P8",82.6993351989959,-60.0845840598412,8.24442205128205
"Leipzig","15Hz","box","P10",103.374573507242,-75.1060239674276,7.58775692307692
"Leipzig","15Hz","box","PO8",60.0845840598412,-82.6993351989959,10.4831825641026
"Leipzig","15Hz","box","PO4",34.7485187168438,-74.5184388657274,5.06311692307692
"Leipzig","15Hz","box","O2",31.5883351989959,-97.2188992087232,7.10391076923077
"Leipzig","15Hz","sine","Fp1",-31.5883351989959,97.2188992087232,0.744325282051282
"Leipzig","15Hz","sine","AF7",-60.0845840598412,82.6993351989959,0.672787897435897
"Leipzig","15Hz","sine","AF3",-34.7485187168438,74.5184388657274,0.715933430769231
"Leipzig","15Hz","sine","F1",-20.8116439038144,51.5106262243125,0.552275431794872
"Leipzig","15Hz","sine","F3",-41.9542731897285,51.8092126664904,0.708294666666667
"Leipzig","15Hz","sine","F5",-62.8929681582845,54.6720231218949,0.603437168205128
"Leipzig","15Hz","sine","F7",-82.6993351989959,60.0845840598412,0.800026
"Leipzig","15Hz","sine","FT7",-97.2188992087232,31.5883351989959,0.868207917948718
"Leipzig","15Hz","sine","FC5",-74.6864341197762,28.669435963624,0.710769005128205
"Leipzig","15Hz","sine","FC3",-49.0530364688705,26.081962142133,0.631432358974359
"Leipzig","15Hz","sine","FC1",-25.1418887118689,25.1418887118689,0.519214620512821
"Leipzig","15Hz","sine","C1",-25.556,1.56485367995049e-15,0.528902092307692
"Leipzig","15Hz","sine","C3",-51.112,3.12970735990098e-15,0.569587128205128
"Leipzig","15Hz","sine","C5",-76.666,4.69443857517155e-15,0.955037076923077
"Leipzig","15Hz","sine","T7",-102.222,6.25929225512204e-15,7.77661692307692
"Leipzig","15Hz","sine","TP7",-97.2188992087232,-31.5883351989959,1.28843278974359
"Leipzig","15Hz","sine","CP5",-74.6864341197762,-28.669435963624,1.09658743589744
"Leipzig","15Hz","sine","CP3",-49.0530364688705,-26.081962142133,0.934710923076923
"Leipzig","15Hz","sine","CP1",-25.1418887118689,-25.1418887118689,0.631969230769231
"Leipzig","15Hz","sine","P1",-20.8116439038144,-51.5106262243124,1.60981930769231
"Leipzig","15Hz","sine","P3",-41.9542731897285,-51.8092126664904,2.69474425641026
"Leipzig","15Hz","sine","P5",-62.8929681582845,-54.6720231218949,4.11604666666667
"Leipzig","15Hz","sine","P7",-82.6993351989959,-60.0845840598412,5.15840974358974
"Leipzig","15Hz","sine","P9",-103.374573507242,-75.1060239674276,4.94666307692308
"Leipzig","15Hz","sine","PO7",-60.0845840598412,-82.6993351989959,7.04681743589744
"Leipzig","15Hz","sine","PO3",-34.7485187168438,-74.5184388657274,3.88761046153846
"Leipzig","15Hz","sine","O1",-31.5883351989959,-97.2188992087232,5.83682215384615
"Leipzig","15Hz","sine","Iz",1.5648291870145e-14,-127.778,14.0304635897436
"Leipzig","15Hz","sine","Oz",1.25185845102441e-14,-102.222,11.5182374358974
"Leipzig","15Hz","sine","POz",9.3888771503431e-15,-76.666,4.39994
"Leipzig","15Hz","sine","Pz",6.25941471980195e-15,-51.112,1.63787312820513
"Leipzig","15Hz","sine","CPz",3.12970735990098e-15,-25.556,0.796975630769231
"Leipzig","15Hz","sine","Fpz",0,102.222,0.711124512820513
"Leipzig","15Hz","sine","Fp2",31.5883351989959,97.2188992087232,0.738974102564103
"Leipzig","15Hz","sine","AF8",60.0845840598412,82.6993351989959,0.781146564102564
"Leipzig","15Hz","sine","AF4",34.7485187168438,74.5184388657274,0.487564461538462
"Leipzig","15Hz","sine","Afz",0,76.666,0.515142584615385
"Leipzig","15Hz","sine","Fz",0,51.112,0.359009497435897
"Leipzig","15Hz","sine","F2",20.8116439038144,51.5106262243125,0.556858564102564
"Leipzig","15Hz","sine","F4",41.9542731897285,51.8092126664904,0.722952461538462
"Leipzig","15Hz","sine","F6",62.8929681582845,54.6720231218949,0.536689553846154
"Leipzig","15Hz","sine","F8",82.6993351989959,60.0845840598412,0.843132051282051
"Leipzig","15Hz","sine","FT8",97.2188992087232,31.5883351989959,1.14472594871795
"Leipzig","15Hz","sine","FC6",74.6864341197762,28.669435963624,0.589289435897436
"Leipzig","15Hz","sine","FC4",49.0530364688705,26.081962142133,0.830345117948718
"Leipzig","15Hz","sine","FC2",25.1418887118689,25.1418887118689,0.577736338461538
"Leipzig","15Hz","sine","FCz",0,25.556,0.446082933333333
"Leipzig","15Hz","sine","Cz",0,0,0.564395728205128
"Leipzig","15Hz","sine","C2",25.556,1.56485367995049e-15,0.62931381025641
"Leipzig","15Hz","sine","C4",51.112,3.12970735990098e-15,0.542295302564103
"Leipzig","15Hz","sine","C6",76.666,4.69443857517155e-15,1.21648184102564
"Leipzig","15Hz","sine","T8",102.222,6.25929225512204e-15,6.52666533333333
"Leipzig","15Hz","sine","TP8",97.2188992087232,-31.5883351989959,1.58509151282051
"Leipzig","15Hz","sine","CP6",74.6864341197762,-28.669435963624,1.11842943589744
"Leipzig","15Hz","sine","CP4",49.0530364688705,-26.081962142133,1.06055287179487
"Leipzig","15Hz","sine","CP2",25.1418887118689,-25.1418887118689,0.915819538461538
"Leipzig","15Hz","sine","P2",20.8116439038144,-51.5106262243124,1.69748338461538
"Leipzig","15Hz","sine","P4",41.9542731897285,-51.8092126664904,2.73931225641026
"Leipzig","15Hz","sine","P6",62.8929681582845,-54.6720231218949,5.60597025641026
"Leipzig","15Hz","sine","P8",82.6993351989959,-60.0845840598412,7.88341743589744
"Leipzig","15Hz","sine","P10",103.374573507242,-75.1060239674276,7.09309076923077
"Leipzig","15Hz","sine","PO8",60.0845840598412,-82.6993351989959,9.70730051282051
"Leipzig","15Hz","sine","PO4",34.7485187168438,-74.5184388657274,4.88938456410256
"Leipzig","15Hz","sine","O2",31.5883351989959,-97.2188992087232,6.64030728205128
