"lab","freq","mod","trial","amplitude","amplitude_smoothed","SNR","SNR_smoothed"
"Florida","8.57Hz","sine",5,10.1952928571429,11.0745150732601,10.51635,8.62785357892108
"Florida","8.57Hz","sine",6,10.3607439285714,11.461751788628,9.69146964285714,8.63437578671329
"Florida","8.57Hz","sine",7,10.5779964285714,11.6135799325674,8.78834642857143,8.55391718065268
"Florida","8.57Hz","sine",8,11.8734846153846,11.5800562529138,8.18965769230769,8.47064512437562
"Florida","8.57Hz","sine",9,13.68914,11.5510500840826,8.47822,8.66181188761239
"Florida","8.57Hz","sine",10,11.5019014285714,11.7334571836497,7.97601714285714,8.69739118631369
"Florida","8.57Hz","sine",11,14.4622142857143,11.9388908908516,8.54478928571429,8.6235668061484
"Florida","8.57Hz","sine",12,11.87272,12.0088120488602,7.58800033333333,8.5563418083129
"Florida","8.57Hz","sine",13,9.54964666666667,12.0509961397693,6.41509666666667,8.54622028233887
"Florida","8.57Hz","sine",14,13.1186821428571,12.1228510348742,10.3291178571429,8.86865384877244
"Florida","8.57Hz","sine",15,11.8662066666667,12.0427477231859,9.154238,9.01869936825296
"Florida","8.57Hz","sine",16,12.4550636363636,12.0795083076015,9.70428181818182,9.03789940072049
"Florida","8.57Hz","sine",17,11.1298766666667,12.0158112296794,8.95199466666667,9.27812667344777
"Florida","8.57Hz","sine",18,11.0420214285714,12.0428328963461,8.67700964285714,9.28729565829625
"Florida","8.57Hz","sine",19,12.6638884615385,12.3051010024067,11.7364269230769,9.43642588556898
"Florida","8.57Hz","sine",20,12.8080035714286,12.2141238379045,10.1287207142857,9.42776214098023
"Florida","8.57Hz","sine",21,11.9062678571429,12.2482306669088,8.1872175,9.286445407214
"Florida","8.57Hz","sine",22,13.7615464285714,12.2853582151182,11.1872892857143,9.2561481964702
"Florida","8.57Hz","sine",23,12.1699583333333,12.2134414878455,7.68885916666667,9.24495471162171
"Florida","8.57Hz","sine",24,12.4345958333333,12.1458755625208,8.05552916666667,9.06900156227106
"Florida","8.57Hz","sine",25,12.1179333333333,12.2401025205628,10.2338166666667,8.98925138744589
"Florida","8.57Hz","sine",26,12.2413817857143,12.2693491655844,7.59975392857143,8.85938738311688
"Florida","8.57Hz","sine",27,12.8634666666667,12.4746880380756,9.3710125,8.97230397402597
"Florida","8.57Hz","sine",28,10.3387926666667,12.3527701809327,8.82886633333333,8.80324261038961
"Florida","8.57Hz","sine",29,10.29879625,12.7400269991145,6.741525,8.98949783766234
"Florida","8.57Hz","sine",30,13.700385,12.6193110841961,10.859175,9.09110707425907
"Florida","8.57Hz","sine",31,13.1297166666667,12.5067943762071,8.70021666666667,8.81097882357037
"Florida","8.57Hz","sine",32,14.1649954545455,12.611996731352,9.4293,8.85425259230164
"Florida","8.57Hz","sine",33,12.42045,12.4325766847319,9.32761428571428,8.6187493580359
"Florida","8.57Hz","sine",34,16.4297833333333,12.440687275641,9.73766666666667,8.66742287318742
"Florida","8.57Hz","sine",35,11.1067207692308,12.8410859636576,9.17323076923077,8.71075981533618
"Florida","8.57Hz","sine",36,10.8802495454545,12.7017183879,7.15240590909091,8.6571022395786
"Florida","8.57Hz","sine",37,13.3986076923077,12.6846354677898,8.07576538461538,8.64439700541882
"Florida","8.57Hz","sine",38,10.8898461538462,12.5885953215724,6.78047692307692,8.61252162080344
"Florida","8.57Hz","sine",39,10.4280091666667,12.6832279662005,9.364275,8.58249647912693
"Florida","8.57Hz","sine",40,14.7031818181818,12.4356906701632,7.21823136363636,8.63854811082856
"Florida","8.57Hz","sine",41,12.1673416666667,12.3616952214452,10.2689416666667,8.58841955605001
"Florida","8.57Hz","sine",42,12.9418045454545,12.6462744294342,8.56045909090909,8.65325954916296
"Florida","8.57Hz","sine",43,13.1085538461538,12.7305041497139,9.07867076923077,8.74270252119093
"Florida","8.57Hz","sine",44,13.4614090909091,12.5628370168468,8.99733772727273,8.68414933937275
"Florida","8.57Hz","sine",45,13.7068730769231,12.7070964107862,10.3542346153846,8.64923002119093
"Florida","8.57Hz","sine",46,10.2927708333333,12.8490108735961,8.62181666666667,8.85954328565374
"Florida","8.57Hz","sine",47,14.0106208333333,12.9645690691884,7.86564583333333,8.66322805149396
"Florida","8.57Hz","sine",48,14.3251346153846,13.0869725021191,9.05963807692308,8.5903597425302
"Florida","8.57Hz","sine",49,9.04550769230769,13.1028729100445,6.13639192307692,8.46557793017589
"Florida","8.57Hz","sine",50,12.0148625,12.99040390178,8.9801625,8.48342394486827
"Florida","8.57Hz","sine",51,16.2642409090909,13.1764104402416,9.53167727272727,8.3941089798333
"Florida","8.57Hz","sine",52,13.4384818181818,13.5023316523628,8.10947409090909,8.29702791922724
"Florida","8.57Hz","sine",53,14.2882423076923,13.2874068658614,7.75890769230769,8.24472569470933
"Florida","8.57Hz","sine",54,13.2834583333333,13.1900995523416,7.70607083333333,8.35712374832239
"Florida","8.57Hz","sine",55,12.22425,13.6070632469803,9.19364388888889,8.5561070583457
"Florida","8.57Hz","sine",56,15.752945,13.8021786395423,9.37177,8.51313567404817
"Florida","8.57Hz","sine",57,13.8779041666667,13.6805355265946,7.553925,8.38591829571943
"Florida","8.57Hz","sine",58,11.6464481818182,13.9699532951897,7.29032136363636,8.41620899819877
"Florida","8.57Hz","sine",59,13.2547541666667,13.6349261763085,10.2960166666667,8.35788634435262
"Florida","8.57Hz","sine",60,13.6321083333333,13.8185204187328,8.32520833333333,8.36060281404959
"Florida","8.57Hz","sine",61,14.1611318181818,13.7068304187328,8.50747727272727,8.19296927869605
"Florida","8.57Hz","sine",62,14.9261666666667,13.6544970348944,8.13228611111111,8.11889523829201
"Florida","8.57Hz","sine",63,16.6220772727273,13.5385193833792,8.44267181818182,8.32277288980716
"Florida","8.57Hz","sine",64,10.602944,13.5433844247016,7.1173585,8.54622797245179
"Florida","8.57Hz","sine",65,15.302995,13.5513805913682,7.735952,8.36789900275482
"Florida","8.57Hz","sine",66,10.99566,13.7136514247016,7.349675,8.50914256336088
"Florida","8.57Hz","sine",67,15.1772777777778,13.5520403503214,8.55695555555556,8.57193917493113
"Florida","8.57Hz","sine",68,12.60215,13.1447994412305,9.79657916666667,8.64329195270891
"Florida","8.57Hz","sine",69,11.6999636363636,12.8464110528007,9.74832727272727,8.74195769651056
"Florida","8.57Hz","sine",70,13.342712,13.5458062263545,8.334398,8.95373295684114
"Florida","8.57Hz","sine",71,15.4170875,13.4814273102705,9.8788875,9.07989018761037
"Florida","8.57Hz","sine",72,12.38341,13.3788186089718,9.19824,8.98915284994803
"Florida","8.57Hz","sine",73,10.4465166666667,13.3028402095934,8.91716666666667,8.95985968755487
"Florida","8.57Hz","sine",74,13.339805,13.6762801085833,9.527995,8.74096440977709
"Florida","8.57Hz","sine",75,18.2962909090909,13.7471502325503,9.44688636363636,8.59180556680189
"Florida","8.57Hz","sine",76,14.5948269230769,13.8630113794034,9.12368153846154,8.71300679757112
"Florida","8.57Hz","sine",77,9.86696428571429,13.7844241241587,6.35156428571429,8.65301342344524
"Florida","8.57Hz","sine",78,14.3415153846154,13.8741621039566,8.23473076923077,8.53744413051595
"Florida","8.57Hz","sine",79,16.7099888888889,14.3552486053341,7.38873111111111,8.59450005338096
"Florida","8.57Hz","sine",80,12.479535,14.6365352137257,8.10758,8.601970088346
"Florida","8.57Hz","sine",81,14.6171846153846,14.6255421590531,9.66761153846154,8.53738006927416
"Florida","8.57Hz","sine",82,14.5526276923077,14.8537438024097,9.21896038461538,8.54259674759584
"Florida","8.57Hz","sine",83,13.3705277777778,15.6584080340114,7.92697777777778,8.6661243125309
"Florida","8.57Hz","sine",84,15.7384681818182,15.6294230689765,9.54478181818182,8.61669976707636
"Florida","8.57Hz","sine",85,16.4339576923077,15.5412480460196,9.61016538461539,9.27063371565304
"Florida","8.57Hz","sine",86,18.1753673076923,15.7690882208448,8.73639615384615,9.60546944991877
"Florida","8.57Hz","sine",87,17.105045,16.0068069748181,9.181065,9.57823369022392
"Florida","8.57Hz","sine",88,18.7182708333333,15.9368368664265,7.7103675,9.4395919734407
"Florida","8.57Hz","sine",89,14.0226807692308,15.9089722199619,7.69106076923077,9.32697025626898
"Florida","8.57Hz","sine",90,15.7400636363636,16.2802445930433,14.5820045454545,9.36042061046025
"Florida","8.57Hz","sine",91,14.9857769230769,15.9154747018234,11.7907730769231,9.31816062600026
"Florida","8.57Hz","sine",92,17.2320909090909,15.2514318556696,9.36801818181818,9.16025779383243
"Florida","8.57Hz","sine",93,13.7829565,15.363007310215,7.6939015,9.12718559686273
"Florida","8.57Hz","sine",94,13.0640166666667,15.3569860980938,6.68813888888889,9.24703741504455
"Florida","8.57Hz","sine",95,19.8224642857143,15.3635670671248,9.91273571428571,9.45126825420539
"Florida","8.57Hz","sine",96,12.4214888888889,15.2140223209619,9.14530555555556,9.02904965916407
"Florida","8.57Hz","sine",97,10.870896,15.1330490941886,6.999465,8.86057937944379
"Florida","8.57Hz","sine",98,18.332375,14.8478655050505,8.81727083333333,8.91235954473305
"Florida","8.57Hz","sine",99,18.6520375,14.8762395894661,9.0287375,9.11633213564214
"Florida","8.57Hz","sine",100,14.0950714285714,14.9699718405483,9.9376,9.41173769119769
"Florida","15Hz","square",1,8.90183392857143,9.02713237778888,15.8717964285714,14.9226106235431
"Florida","15Hz","square",2,7.792306,9.0230095964036,10.984435,14.4897270088245
"Florida","15Hz","square",3,9.88227416666667,8.87835778471529,14.2359241666667,14.1374752122877
"Florida","15Hz","square",4,8.39325357142857,8.75054073926074,15.6600714285714,13.8574099525475
"Florida","15Hz","square",5,10.0253919230769,8.61992145354645,13.2882,13.2280885564436
"Florida","15Hz","square",6,9.79422692307692,8.70992911293252,14.7493076923077,13.3207607819453
"Florida","15Hz","square",7,8.85648333333333,8.57811953501044,11.1100766666667,13.0043757170103
"Florida","15Hz","square",8,7.310664,8.68794050470741,11.9970266666667,13.3510716261012
"Florida","15Hz","square",9,7.49584642857143,8.54142862242303,12.7910785714286,13.0002886599007
"Florida","15Hz","square",10,7.46502178571429,8.77612570034511,8.94926107142857,12.8403532702903
"Florida","15Hz","square",11,9.89191818181818,8.92397088266279,16.8911909090909,12.6830458027578
"Florida","15Hz","square",12,7.45192857142857,8.7667901883571,12.3915607142857,12.5563340644961
"Florida","15Hz","square",13,9.00033666666667,8.76861345675537,14.79809,12.8041167051888
"Florida","15Hz","square",14,8.27064346153846,8.92616088532679,10.3773115384615,13.0229980147126
"Florida","15Hz","square",15,10.9749214285714,8.8772758953168,13.9007821428571,13.0111937739533
"Florida","15Hz","square",16,11.6516889285714,9.02409544077135,11.5578178571429,13.1462379947325
"Florida","15Hz","square",17,8.06523928571429,8.9467570995671,13.3554785714286,12.6208894705295
"Florida","15Hz","square",18,8.87653928571429,8.92258112554113,13.8356857142857,12.6170557042957
"Florida","15Hz","square",19,9.04368571428571,8.9719014935065,14.4047210714286,12.4797449250749
"Florida","15Hz","square",20,6.95811153846154,8.97883996669997,12.6612319230769,12.5906302397602
"Florida","15Hz","square",21,9.08003678571428,8.8806812004662,10.4347475,13.0493341358641
"Florida","15Hz","square",22,9.04119642857143,8.58896561605062,11.1123571428571,12.9155334865135
"Florida","15Hz","square",23,7.18599285714286,8.69800994671995,12.3493892857143,12.9070046653347
"Florida","15Hz","square",24,9.54286071428571,8.67151511655012,13.2876714285714,12.9768842857143
"Florida","15Hz","square",25,8.34696666666667,8.7117008470696,11.59705,12.6642770670996
"Florida","15Hz","square",26,9.895175,8.94179828296703,18.946525,12.8775893165168
"Florida","15Hz","square",27,8.4428175,8.80809319055944,10.0860107142857,13.0317031801532
"Florida","15Hz","square",28,9.26472692307692,8.8526578508991,13.2616615384615,13.4528329503829
"Florida","15Hz","square",29,8.58509615384615,8.88503183358308,14.6043615384615,13.4667328638029
"Florida","15Hz","square",30,9.48572875,8.88191692016317,10.9660416666667,13.42037000666
"Florida","15Hz","square",31,9.48918333333333,8.95046597319347,15.0076666666667,13.3163261809024
"Florida","15Hz","square",32,7.60928076923077,8.80875753163503,12.13,12.627430726357
"Florida","15Hz","square",33,9.53140769230769,8.57743507295735,15.7447846153846,12.5153818184467
"Florida","15Hz","square",34,7.54210666666667,8.42139398904126,12.5022883333333,12.3698879664654
"Florida","15Hz","square",35,9.50859666666667,8.74168252050979,12.77768,12.3576619175143
"Florida","15Hz","square",36,9.10100625,8.8369724688569,10.4525679166667,12.3484147412058
"Florida","15Hz","square",37,8.33638214285714,8.75890315067508,11.368675,11.9448560290846
"Florida","15Hz","square",38,5.89827045454545,8.82788327013895,8.85347272727273,11.9004753472664
"Florida","15Hz","square",39,7.548275,8.95747368654073,11.6612291666667,11.5797197210744
"Florida","15Hz","square",40,12.10827,9.20832944411649,14.469875,11.4628806990358
"Florida","15Hz","square",41,10.5339181818182,9.33302210251869,10.8643227272727,11.4961283849862
"Florida","15Hz","square",42,8.63042083333333,9.40815714039748,10.5685208333333,11.6633233471074
"Florida","15Hz","square",43,8.36806208333333,9.45237702134986,11.6418125,11.9107040289256
"Florida","15Hz","square",44,10.9569022727273,9.75018921143251,12.2164727272727,12.1288234504132
"Florida","15Hz","square",45,10.30152,10.1385736811295,11.2170590909091,12.4671662534435
"Florida","15Hz","square",46,10.8802159090909,9.71460693870523,13.1434045454545,12.0679749655647
"Florida","15Hz","square",47,9.92749166666667,9.51627763429752,12.2917125,12.0902365358127
"Florida","15Hz","square",48,8.82280083333333,9.5578758161157,14.0898625,12.4849153236915
"Florida","15Hz","square",49,9.17420454545455,9.68290486914601,11.2527863636364,12.6563460055096
"Florida","15Hz","square",50,11.8205041666667,9.43502325344353,15.383,12.4108393939394
"Florida","15Hz","square",51,7.44463583333333,9.49906188980716,10.0787708333333,12.5196069008264
"Florida","15Hz","square",52,8.35229583333333,9.34952444352617,11.1092,12.3886255785124
"Florida","15Hz","square",53,9.08800083333333,9.13106964554637,14.9099875,12.2538108057851
"Florida","15Hz","square",54,9.74338166666667,9.11287151784074,13.52755,12.2026860330579
"Florida","15Hz","square",55,8.2302045,9.18853777128427,9.5159,12.6041024242424
"Florida","15Hz","square",56,11.005945,8.67252792279942,12.4135016666667,12.1494802651515
"Florida","15Hz","square",57,9.235304,8.72767239249639,11.70261,12.2660156439394
"Florida","15Hz","square",58,7.52448888888889,8.74047102303252,10.80875,12.2543069026807
"Florida","15Hz","square",59,8.62262142857143,8.53570465939616,13.52749,11.843012205711
"Florida","15Hz","square",60,10.0065333333333,8.44492814424465,15.6683666666667,11.5736099329837
"Florida","15Hz","square",61,6.14439583333333,8.65983414929515,10.38215625,11.7550508925796
"Florida","15Hz","square",62,8.051225,8.37624530631994,11.36066,11.7681598319736
"Florida","15Hz","square",63,8.49308076923077,8.36044494268358,10.9804038461538,11.7007915675108
"Florida","15Hz","square",64,6.83557083333333,8.53147532341396,10.3857458333333,11.9472202388394
"Florida","15Hz","square",65,8.74484,8.65786837536201,10.564125,12.0013737994455
"Florida","15Hz","square",66,10.5941705555556,8.68809602687716,11.5117505555556,12.4247700115667
"Florida","15Hz","square",67,7.88646772727273,9.05029822384686,12.5577,12.5810639888394
"Florida","15Hz","square",68,9.0615,9.24956693014057,10.9615590909091,12.8492826601681
"Florida","15Hz","square",69,9.40582307692308,9.38133752454616,13.5194653846154,13.0247242685597
"Florida","15Hz","square",70,10.012945,9.79822612647454,14.1231791666667,13.4007774985873
"Florida","15Hz","square",71,10.3390375,9.90417665677757,20.325725,13.4312801501024
"Florida","15Hz","square",72,10.12862,9.78840087899979,12.10139,13.7647715086883
"Florida","15Hz","square",73,10.2431807692308,9.87736820682348,14.3110653846154,13.6511730238398
"Florida","15Hz","square",74,9.94255730769231,9.97017729773257,12.9102615384615,13.9743201771915
"Florida","15Hz","square",75,11.4213454545455,9.84805227053754,14.5223313636364,13.7184748897012
"Florida","15Hz","square",76,9.91029583333333,10.0845375735678,10.8996541666667,14.1348097381861
"Florida","15Hz","square",77,9.320637,9.98244325538603,15.1801555,13.4819402937416
"Florida","15Hz","square",78,8.86510833333333,10.1162520432648,11.3081166666667,13.6570942331356
"Florida","15Hz","square",79,10.0824,10.1129371248499,14.5161777777778,13.6328132890796
"Florida","15Hz","square",80,8.06244777777778,10.4280473696051,10.7051672222222,13.8434072401286
"Florida","15Hz","square",81,12.6142833333333,10.391635545066,18.7028625,13.3287795637141
"Florida","15Hz","square",82,9.216,10.4921086511267,13.1441611111111,13.4733589369923
"Florida","15Hz","square",83,11.6005166666667,10.7641711965812,14.0280833333333,13.4893944218408
"Florida","15Hz","square",84,10.2067166666667,10.9117700602176,14.043975,13.4400467324468
"Florida","15Hz","square",85,13.40877,10.9496016686092,15.226795,13.1617567946069
"Florida","15Hz","square",86,11.0208153846154,10.9896102342657,8.86142692307692,13.1937902289503
"Florida","15Hz","square",87,11.0155,10.6253850675991,12.4900272727273,12.535604865314
"Florida","15Hz","square",88,12.313325,10.430880017094,15.3565458333333,12.3821755723847
"Florida","15Hz","square",89,10.4886958333333,10.6850272622731,10.7652920833333,12.6605097321643
"Florida","15Hz","square",90,10.4985476923077,10.6981292824751,11.4549884615385,12.802604429134
"Florida","15Hz","square",91,8.502542,10.3617812521721,11.057535,12.532343898831
"Florida","15Hz","square",92,8.6078065,10.2726056111464,11.4628235,12.8740000371371
"Florida","15Hz","square",93,7.07644444444444,10.109859197005,11.4564388888889,13.0722505881013
"Florida","15Hz","square",94,14.3961363636364,9.86016006477361,17.0897590909091,12.8210305123437
"Florida","15Hz","square",95,10.3508388888889,9.93502044356149,15.6070166666667,13.0961471411316
"Florida","15Hz","square",96,9.70894166666667,10.0089851988062,12.2539291666667,13.3085640991736
"Florida","15Hz","square",97,10.0398833333333,10.2644050169881,12.6196444444444,13.5571131900826
"Florida","15Hz","square",98,9.22528944444444,10.5102553351699,14.6707833333333,13.7688178719008
"Florida","15Hz","square",99,9.56663454545455,10.8953203856749,12.593125,13.9811029729109
"Florida","15Hz","square",100,11.31216,10.6149588980716,13.791575,13.6812680555556
"Florida","15Hz","sine",1,6.8798625,7.54689063320013,13.4644125,13.4867573214286
"Florida","15Hz","sine",2,8.34790384615385,7.59694737562438,13.3919,13.4867913365801
"Florida","15Hz","sine",3,7.97671428571429,7.59570320895771,13.4236642857143,13.5946956168831
"Florida","15Hz","sine",4,9.73527083333333,7.86862512454212,17.1185845833333,14.434412987013
"Florida","15Hz","sine",5,8.3302,8.01734186696637,10.9678,14.7493633658009
"Florida","15Hz","sine",6,7.346533,8.26451101032301,12.6659066666667,14.7795321595072
"Florida","15Hz","sine",7,7.43048666666667,8.31315487395938,13.4647866666667,15.1835142049617
"Florida","15Hz","sine",8,6.86617666666667,8.44436606277056,14.6513595833333,15.312948470696
"Florida","15Hz","sine",9,9.88200357142857,8.45418262121212,22.7013035714286,15.3775559382284
"Florida","15Hz","sine",10,8.51574666666667,8.31537408391609,16.9288666666667,15.3769468502331
"Florida","15Hz","sine",11,9.59872307692308,8.2312152960373,13.7962692307692,15.4914674562937
"Florida","15Hz","sine",12,7.414945,8.31900617715618,17.908215,15.4254130040793
"Florida","15Hz","sine",13,9.79122692307692,8.35559871159144,14.8156769230769,15.8593166955393
"Florida","15Hz","sine",14,8.08469642857143,8.47459383280356,14.1343464285714,15.6615267334181
"Florida","15Hz","sine",15,8.20837692307692,8.3980883682681,17.1118846153846,14.8113285765749
"Florida","15Hz","sine",16,7.40445333333333,8.4159437761935,12.2275266666667,14.7050728656192
"Florida","15Hz","sine",17,8.31223269230769,8.25419940556413,11.9393076923077,14.3883969914934
"Florida","15Hz","sine",18,7.83300454545455,8.23135723773196,18.2377272727273,13.7880861872976
"Florida","15Hz","sine",19,8.175123,7.93224800230073,12.47567,13.3810391942906
"Florida","15Hz","sine",20,9.04044346153846,8.0637976776254,13.3491238461538,13.1856781553295
"Florida","15Hz","sine",21,8.71215615384615,8.15176173356946,15.7600538461538,12.8901190644204
"Florida","15Hz","sine",22,7.819535,8.3888178699331,10.3128346153846,13.2671660341174
"Florida","15Hz","sine",23,7.16368115384615,8.34893024755548,11.3047961538462,13.4845604397118
"Florida","15Hz","sine",24,6.50102533333333,8.33182249667,10.33816,12.9800052655678
"Florida","15Hz","sine",25,9.53174285714286,8.48276293822844,11.985375,13.2742443564769
"Florida","15Hz","sine",26,9.17598153846154,8.44566178438228,13.8607346153846,13.2282141816517
"Florida","15Hz","sine",27,10.0120708333333,8.47805440675991,16.3750433333333,13.1472238969364
"Florida","15Hz","sine",28,7.87346884615385,8.43668698251748,14.3306461538462,13.2420010531136
"Florida","15Hz","sine",29,7.64481928571429,8.53117680769231,12.6876203571429,13.125181472694
"Florida","15Hz","sine",30,9.83546785714286,8.7454979516317,15.7123,13.2306415484516
"Florida","15Hz","sine",31,8.63233076923077,8.66326860098235,12.8427919230769,13.3068195787546
"Florida","15Hz","sine",32,9.068475,8.75174999958375,14.8691607142857,13.492893005328
"Florida","15Hz","sine",33,7.36449333333333,8.59075719655345,11.3553833333333,13.0907451265401
"Florida","15Hz","sine",34,8.20306923076923,8.53486419538794,10.0197807692308,13.0179015367965
"Florida","15Hz","sine",35,8.85855791666667,8.48083797244422,11.4982208333333,13.0023991179654
"Florida","15Hz","sine",36,8.62722,8.22892694347319,12.8233333333333,12.8394564606227
"Florida","15Hz","sine",37,10.1492769230769,8.13954005536131,15.9075423076923,12.8578659611222
"Florida","15Hz","sine",38,8.24115,8.02605852643569,11.9514166666667,12.5892720118896
"Florida","15Hz","sine",39,7.25864583333333,8.14298283879,13.5293666666667,12.6657017787894
"Florida","15Hz","sine",40,7.05053083333333,8.06165171990888,12.51709375,12.9634636669013
"Florida","15Hz","sine",41,7.06444653846154,7.99578547573639,13.9199307692308,13.4955222624724
"Florida","15Hz","sine",42,7.649075,8.03847355654447,13.0452964285714,13.7030394341895
"Florida","15Hz","sine",43,7.82017818181818,7.82148171505262,11.9146272727273,13.2645083153084
"Florida","15Hz","sine",44,8.65066076923077,7.81849573020414,12.1961107692308,13.3662687698539
"Florida","15Hz","sine",45,7.30842692307692,7.83751924948788,13.2951615384615,13.2217879158594
"Florida","15Hz","sine",46,8.13402923076923,7.95997876050717,17.3508653846154,13.1934114592478
"Florida","15Hz","sine",47,9.09678888888889,7.97738151320901,15.1060222222222,13.0509826289872
"Florida","15Hz","sine",48,7.76236666666667,8.32167267482517,11.0837,13.0229890142686
"Florida","15Hz","sine",49,8.20830416666667,8.39103094617504,13.0707816666667,13.1898001334146
"Florida","15Hz","sine",50,7.46790454545455,8.46120678533588,11.9400772727273,13.28639551803
"Florida","15Hz","sine",51,8.39758545454545,8.44676421381649,12.2049527272727,13.0458130641202
"Florida","15Hz","sine",52,7.25587681818182,8.55766655647383,12.3532136363636,12.6832689382461
"Florida","15Hz","sine",53,11.4362777777778,8.60734669880624,12.7373666666667,12.9268244800275
"Florida","15Hz","sine",54,8.58311916666667,8.69458508264463,13.7495495833333,13.4615749850781
"Florida","15Hz","sine",55,9.422595,8.60464606749311,13.25866,13.4873411971993
"Florida","15Hz","sine",56,7.14955863636364,8.77605350550964,10.6487545454545,13.5486453294307
"Florida","15Hz","sine",57,9.353955,9.0875107369146,13.36288,13.7054550814968
"Florida","15Hz","sine",58,9.64327045454545,9.22249213728191,17.7851331818182,13.7014351549587
"Florida","15Hz","sine",59,8.72198888888889,8.92674516758494,16.9659555555556,13.4999528317264
"Florida","15Hz","sine",60,7.218975,8.99427532598714,13.35421,13.4939338613407
"Florida","15Hz","sine",61,9.35338636363636,8.95392949954086,12.6144227272727,13.514624687787
"Florida","15Hz","sine",62,11.823615,9.1967287144169,13.92986,13.9866267539027
"Florida","15Hz","sine",63,8.74067222222222,9.06714254558573,12.3089944444444,13.7684532474092
"Florida","15Hz","sine",64,8.18306111111111,8.98403523153614,10.5210611111111,13.0434388672439
"Florida","15Hz","sine",65,9.32595090909091,9.15191396890988,13.6833409090909,13.3229724531025
"Florida","15Hz","sine",66,8.97879090909091,9.42516896890988,13.4862590909091,13.2523092712843
"Florida","15Hz","sine",67,9.82035,9.36254128295946,15.8407772727273,12.8807489407058
"Florida","15Hz","sine",68,7.92850714285714,9.20231310114128,10.9629714285714,12.7835375770694
"Florida","15Hz","sine",69,8.72909,9.31282812639381,9.809975,12.9315104306047
"Florida","15Hz","sine",70,10.568655,9.36935232290437,20.040825,13.2603875196773
"Florida","15Hz","sine",71,10.22478,9.49927913419913,12.576915,13.4060868309721
"Florida","15Hz","sine",72,8.66448181818182,9.47615576484122,8.52725909090909,13.4820964940363
"Florida","15Hz","sine",73,10.061105,9.54583076484122,12.860535,13.5418831056065
"Florida","15Hz","sine",74,9.9563375,9.75622966094511,13.9366958333333,13.9721016121
"Florida","15Hz","sine",75,8.80482727272727,9.85573346259801,14.1387090909091,14.8354547112736
"Florida","15Hz","sine",76,10.7551458333333,9.60164573532528,15.2860333333333,14.3859047112736
"Florida","15Hz","sine",77,8.72443384615385,9.61462583633538,14.3223653846154,14.5535104183443
"Florida","15Hz","sine",78,10.586775,9.75253748922795,16.49843,14.9017214100798
"Florida","15Hz","sine",79,10.242895,9.61725203468249,15.695375,14.8663755009889
"Florida","15Hz","sine",80,9.82363181818182,9.75461529225825,19.3068590909091,14.879487622201
"Florida","15Hz","sine",81,7.77369,9.84427851539874,15.095775,14.9303165478209
"Florida","15Hz","sine",82,10.3675611111111,9.85559859115632,14.4205777777778,14.6777983660027
"Florida","15Hz","sine",83,10.18151,9.76545501836547,12.35758,14.2499882897153
"Florida","15Hz","sine",84,8.572965,9.57650729109275,12.47173,13.7666777525253
"Florida","15Hz","sine",85,11.4673333333333,9.5669056477361,14.0809291666667,13.8868384168609
"Florida","15Hz","sine",86,9.79112272727273,9.62272653139789,14.6978272727273,13.553231996009
"Florida","15Hz","sine",87,10.8796666666667,9.84040925867062,12.5083333333333,13.213986334852
"Florida","15Hz","sine",88,7.73285454545455,9.73946692625556,9.61645454545454,13.0177565368722
"Florida","15Hz","sine",89,8.50835,9.56088290028154,11.1820140909091,13.1303193940151
"Florida","15Hz","sine",90,10.1372769230769,9.69368783035147,17.0171423076923,13.1084729604486
"Florida","15Hz","sine",91,10.4376615384615,9.56140201595753,15.6371884615385,13.2094055362062
"Florida","15Hz","sine",92,10.1682,9.5592724245893,11.3640727272727,13.0517894205037
"Florida","15Hz","sine",93,9.25719545454545,9.4185377276196,12.26205,13.1900409356553
"Florida","15Hz","sine",94,8.21708571428571,9.58502822348737,13.5957714285714,13.9051032497048
"Florida","15Hz","sine",95,10.0338192307692,9.675318306132,12.2314192307692,13.97648709268
"Florida","15Hz","sine",96,10.012189375,9.61752412304236,15.1911875,13.5174047341295
"Florida","15Hz","sine",97,9.76769722222222,9.53242224764503,12.96405,13.1837727252293
"Florida","15Hz","sine",98,9.331585,9.4718168757442,14.0291,13.2386057830806
"Florida","15Hz","sine",99,9.56425,9.4940300988847,17.48214,13.2118045434111
"Florida","15Hz","sine",100,9.50154090909091,9.6107987529579,11.9672363636364,13.0637559011443
"Leipzig","6Hz","square",1,29.1043,27.5611058169104,16.2446818181818,15.0989280356008
"Leipzig","6Hz","square",2,26.8012346153846,27.664097483577,14.2337653846154,15.2441649157661
"Leipzig","6Hz","square",3,20.0659409090909,27.4565006304302,12.2032318181818,15.0701483868404
"Leipzig","6Hz","square",4,27.2077346153846,27.4458254238186,12.7282346153846,14.8629483868404
"Leipzig","6Hz","square",5,24.2883538461538,26.90402682242,12.2853538461538,14.6252608788938
"Leipzig","6Hz","square",6,30.1831,26.7755495496927,17.1695318181818,14.4263234408773
"Leipzig","6Hz","square",7,30.2372083333333,26.3550460648442,17.8422875,14.1941053589214
"Leipzig","6Hz","square",8,26.8207346153846,26.0344465543547,14.3305,14.4042866875927
"Leipzig","6Hz","square",9,28.9868727272727,26.6784469675779,13.9654818181818,14.8234780099068
